#X_ITRS,Y_ITRS,Z_ITRS
-2043141.1759923375,-4483479.063670365,4039419.6617030078
-2039529.8558774032,-4479741.001722201,4045349.515168432
-2030716.4489016307,-4485011.191123604,4043951.5962583115
-2034145.0341081608,-4480495.160608551,4047214.244953494
-2039787.3741130996,-4489518.737082806,4034439.5914558014
-2041135.6043736688,-4480262.642689242,4043970.3264387413
-2033879.2811168998,-4490207.28157559,4036638.6785425544
-2031743.2981441044,-4482525.602333014,4046178.058565371
-2036495.6306021868,-4479621.4559726715,4047000.613599276
-2042729.4031185508,-4484109.878048457,4038930.3040797007
-2033071.1379629185,-4484853.6570757665,4042946.2624034425
-2031736.2464688558,-4482574.085472149,4046128.131703049
-2041875.0419807609,-4481013.884877716,4042771.7544141565
-2032663.0132369576,-4489632.655834619,4037881.2691753544
-2032169.763420967,-4489260.396988195,4038538.7019736427
-2042666.9080019796,-4484957.914890422,4038026.546738266
-2040417.2745584215,-4489143.007847315,4034538.470844523
-2043047.4507055548,-4485519.639689292,4037216.642141799
-2040478.5719596937,-4480042.810629526,4044541.7013477175
-2034406.3157848339,-4480307.470142186,4047290.365354662
-2041288.5991869431,-4480510.1748849265,4043620.789168673
-2039607.1956049155,-4489654.730681712,4034379.862584752
-2031252.3414020068,-4488210.890735505,4040155.26118572
-2034188.557133715,-4481766.107965101,4045791.099322174
-2033955.2531895516,-4489460.1265591765,4037424.454942436
-2031074.1694948091,-4487912.004823289,4040574.027907945
-2041073.3975197268,-4488652.532587387,4034750.739729009
-2029526.2312292524,-4486034.597129836,4043419.145297527
-2038443.9348313368,-4490181.939010689,4034381.023908941
-2041210.9162266136,-4480247.582731564,4043949.2217355645
-2043005.835153402,-4482743.46046936,4040298.5088766483
-2038012.2061201455,-4479457.004997768,4046422.563670498
-2042728.4111235815,-4486464.979117285,4036334.054529799
-2042988.1325394213,-4482672.281413017,4040385.855252476
-2036300.7481044428,-4479614.1199596785,4047106.2832079623
-2043183.3941633487,-4483248.518712408,4039652.7223954927
-2040148.9760125077,-4479869.709511447,4044897.5976413325
-2042597.572227924,-4487529.654408588,4035225.6514053475
-2039505.0229120203,-4489747.436240474,4034328.8045245
-2032358.5946090044,-4481760.187342272,4046713.9198776633
-2035605.400935323,-4487281.60266975,4039000.25009773
-2041034.034117033,-4488727.617768139,4034687.660337459
-2039676.4582143202,-4489670.422783108,4034327.8794630086
-2033603.544437902,-4481015.245174178,4046911.9299186305
-2040060.7736006407,-4489447.043156014,4034381.745902322
-2030605.5275106272,-4485051.615700035,4043962.5640891385
-2032361.3080484124,-4489506.442067926,4038171.5018767123
-2037860.9311223463,-4488034.656411397,4037040.5480615227
-2043281.1554525185,-4484516.650750404,4038205.522954525
-2041405.705440526,-4480509.358508964,4043563.0522744264
-2040234.4213698776,-4489344.622760229,4034407.7268399224
-2040414.2535965745,-4479930.845317305,4044697.360129147
-2039502.7664246575,-4489780.444858159,4034293.5389174535
-2035836.8211699438,-4479682.027619871,4047263.7037561135
-2031951.867194612,-4489182.457978821,4038733.7421543277
-2038330.151403873,-4490274.082380503,4034336.3994075246
-2038362.3062874733,-4490263.142967616,4034332.360778011
-2032585.1659339084,-4481494.754364834,4046893.1396078747
-2034058.02798498,-4490403.002734379,4036333.373902811
-2041735.9485956999,-4488067.966047693,4035063.5354676493
-2030654.7643833319,-4487016.491379273,4041771.4285889687
-2035052.3159989528,-4479934.479046796,4047378.164236336
-2035172.6803517765,-4479886.227780592,4047371.097906056
-2031353.78289629,-4488533.463286386,4039748.7976413174
-2032214.8900039557,-4481830.723935209,4046708.1011444577
-2030858.794344811,-4487680.022039666,4040937.655182672
-2030867.936869231,-4483926.568671883,4045071.6538907327
-2042461.7455358075,-4487134.721825687,4035729.116720434
-2037360.3906528275,-4490554.208270896,4034513.1064127604
-2042888.204490269,-4486315.757132072,4036418.5762628685
-2043329.6196517406,-4484489.29786815,4038211.415555127
-2030788.3062012752,-4487532.5631313985,4041135.538692148
-2030997.2385693684,-4487912.9985954,4040611.4527542517
-2036452.433131041,-4486623.36023381,4039301.90850707
-2032543.754581522,-4481481.1091602035,4046928.9202267835
-2042205.8259604862,-4487535.641531654,4035415.2037968673
-2041210.7309936,-4488650.108984577,4034684.6468680194
-2040521.8617906703,-4489207.2082988545,4034415.314550628
-2042946.9332978062,-4486212.760852544,4036502.7339941
-2038248.6603563246,-4490345.025210876,4034298.981399558
-2036781.4810491072,-4479433.537113458,4047064.6838386743
-2038257.1947929282,-4479364.060104804,4046402.375302958
-2039540.524084533,-4479579.993159852,4045521.702269908
-2043353.3616008058,-4484591.452286444,4038086.8915949753
-2039977.2907036787,-4479687.808335553,4045184.12845928
-2041988.4674463305,-4483536.37572088,4039933.6493475703
-2035863.483612337,-4485446.165167794,4040894.786441916
-2030533.7399686181,-4483456.599792808,4045757.181840864
-2037992.0151904824,-4480435.656740241,4045353.6072794516
-2032213.7778926506,-4481763.455997708,4046782.827962438
-2030137.4085744594,-4487230.532882326,4041794.4739480307
-2031237.308145631,-4488482.753892407,4039863.030904158
-2033608.288427505,-4490306.872223132,4036664.559908163
-2043343.6053590886,-4484870.662062152,4037783.9186062883
-2029555.551624859,-4485539.766391096,4043950.0669473633
-2033754.0635215747,-4490388.295604731,4036501.790082761
-2042014.0413699276,-4487862.958844982,4035150.331795139
-2041306.503289418,-4488623.897888521,4034665.5925844526
-2031458.206299141,-4485718.99012941,4042799.763347606
-2043257.370798364,-4485423.520540225,4037217.5131419096
-2031533.583286144,-4482415.976136954,4046403.940650905
-2043395.927528217,-4484558.602263366,4038101.7987327105
-2032148.2056798383,-4481793.934077548,4046782.0557681345
-2035497.3138545887,-4484225.80168971,4042423.7125803693
-2038488.568606844,-4490319.304254098,4034207.2154338984
-2034171.374841153,-4480248.131540553,4047473.431203778
-2031731.6463970332,-4489130.937634308,4038900.8169337376
-2042422.0186135757,-4487335.729602292,4035527.3764629555
-2036147.7835927366,-4486581.703766406,4039500.382190394
-2041770.6863457547,-4480629.8878197605,4043247.404086703
-2036476.3132673057,-4490748.528490315,4034741.520105783
-2034586.284296618,-4490640.590513809,4035806.901768577
-2043096.8901269408,-4482432.827631666,4040595.4214739976
-2038089.8262389195,-4479297.198219891,4046559.901750912
-2032744.2254084349,-4489937.021174025,4037505.0101495977
-2030609.7926847253,-4484381.608722579,4044699.1815019967
-2031306.2180897072,-4483430.424494432,4045399.250308121
-2031214.4624095438,-4482988.728259426,4045932.2103774585
-2037321.3409727113,-4479300.051789046,4046941.5486509837
-2030400.272259547,-4486372.2030930715,4042609.252494658
-2041256.8686045571,-4488727.06042538,4034576.697959695
-2036057.2528192624,-4483995.543100242,4042397.2261730623
-2033221.1572250228,-4480801.259256424,4047339.339455822
-2043159.2299795183,-4485938.541087239,4036698.789630218
-2036213.9750129858,-4490793.292229696,4034823.520476973
-2038052.7942250841,-4479264.90297726,4046614.0531882094
-2032168.477023959,-4489566.160656812,4038202.209538293
-2032638.5541994104,-4481246.310444574,4047140.342735306
-2031509.8989163176,-4482348.854023161,4046489.80898542
-2032991.8958030262,-4486508.49383583,4041161.30894425
-2040556.6844543726,-4489317.455210282,4034276.319470182
-2043297.5979040156,-4482857.291713475,4040026.907549641
-2030339.6379362429,-4485937.189981598,4043119.260741284
-2036192.0069969276,-4490810.83195182,4034815.1808396433
-2041450.4680608332,-4480306.768270977,4043764.015904606
-2040019.8580297811,-4488960.197699829,4034939.031247475
-2031351.2610718783,-4487315.492789186,4041093.0007433393
-2043314.4869220397,-4482862.15298942,4040013.090872241
-2042718.477884165,-4486978.47505285,4035772.8450711006
-2041657.7049066126,-4488406.041854837,4034729.949292827
-2030318.7765254073,-4485894.602143548,4043176.663958063
-2042140.8650699777,-4487852.707852025,4035098.1318710684
-2032704.1338258276,-4481148.270289602,4047215.605500614
-2031458.0071813033,-4489640.992380875,4038475.4436831707
-2043483.2345716907,-4484723.085487859,4037876.7226258605
-2034073.602164358,-4490583.1943141725,4036126.8955138642
-2043282.6225922627,-4485717.358730533,4036880.8816884873
-2030759.270641662,-4483743.383457435,4045328.045801663
-2042957.6083752918,-4484768.606773043,4038089.720342477
-2037817.3562974213,-4490614.10302793,4034218.255910748
-2043304.7278805575,-4485663.552050473,4036929.1407211777
-2030664.7494900834,-4483963.901815404,4045132.229454488
-2030358.4671746993,-4486634.8467086,4042340.5928221764
-2030375.066238716,-4484977.986015946,4044159.144311885
-2033392.322163043,-4490397.009426423,4036673.3120494494
-2038918.0277031693,-4490269.243070751,4034047.3758864147
-2043302.5769206432,-4482670.964736791,4040229.859533438
-2030319.6589782278,-4485410.608351658,4043709.8760833507
-2033772.1605153077,-4487131.855809208,4040083.295481045
-2035920.403164924,-4479445.512222532,4047482.635935487
-2036503.8453118012,-4490849.872678711,4034615.991745829
-2034705.1923486113,-4479865.420928019,4047628.1186070894
-2033037.0564215428,-4490235.821345309,4037028.9262585137
-2036162.2677172164,-4479373.917393029,4047440.47117953
-2037389.5172838073,-4490745.207225857,4034287.9258214603
-2030582.4275902475,-4487636.368458674,4041124.1692367196
-2030895.091439445,-4483333.195332389,4045712.31357125
-2036388.9888291445,-4479317.6357397325,4047389.004609228
-2039854.2323939789,-4488655.468645205,4035357.958522629
-2039381.8976028108,-4490102.938397309,4033998.476937197
-2037229.444120342,-4490784.6335669635,4034324.6054154863
-2030524.3950907583,-4484032.536301353,4045126.830490679
-2039465.6945982175,-4490063.174321934,4034000.3624672643
-2037693.0535599035,-4485812.525253501,4039574.7400955576
-2036590.6838593448,-4490879.707406454,4034539.6143309115
-2041888.5568563407,-4488263.077815543,4034771.9907776816
-2039076.3412077292,-4490254.312108138,4033984.5686553903
-2032354.4578320675,-4481347.012848344,4047171.559500796
-2033357.830172541,-4480564.507339186,4047531.9489068068
-2041881.8497814888,-4488278.407787745,4034758.4462165004
-2030980.617554062,-4488481.121965577,4039993.359491784
-2030811.616679039,-4483439.0149628,4045637.4335063007
-2043482.248849397,-4483079.961220364,4039688.933257061
-2036759.875027007,-4479227.810870519,4047302.3371185884
-2038984.1315597785,-4483000.529411019,4042028.796755196
-2043196.5948822242,-4483368.635070484,4039513.6716783717
-2029446.092010856,-4488408.241186804,4040842.080477254
-2030947.4844899047,-4483150.089601699,4045887.972803548
-2036810.5241882268,-4490876.206438674,4034433.396833532
-2030617.1870653227,-4487835.4945833115,4040887.2071293136
-2043342.0450087655,-4482542.141129067,4040352.138766546
-2043576.506077274,-4484824.414018634,4037718.294696617
-2043072.4855387926,-4484843.570213093,4037949.5443849773
-2036242.149694018,-4479297.819832433,4047484.378507199
-2043473.3523003815,-4486325.959189599,4036114.3342542863
-2030195.192322857,-4485954.548910718,4043172.4470021967
-2042499.9192683764,-4484072.662001362,4039086.245032346
-2038786.3797082282,-4484039.505219225,4040982.2344314703
-2037310.3502062943,-4490825.770666761,4034238.7364298743
-2035287.9700099248,-4490922.242747995,4035145.004980811
-2031878.7306505404,-4489569.100994087,4038344.0483002616
-2033169.3230716719,-4487392.371688139,4040097.900025766
-2043492.3920487424,-4485414.12261659,4037110.196319636
-2032424.4959373495,-4489954.984229174,4037645.297819436
-2033401.5862363006,-4480474.497259086,4047609.2850893685
-2036951.9425156491,-4490892.293388149,4034344.848791084
-2035335.5993714214,-4490935.915998983,4035106.0799780325
-2030273.2133447616,-4486888.9144891,4042103.1444124035
-2030377.100289238,-4484411.675654763,4044782.542475619
-2032568.2802216797,-4490089.601118838,4037424.8733963794
-2034392.9052849503,-4490806.7234464595,4035720.5508269
-2040983.9178552958,-4489193.329426733,4034199.2583650243
-2043083.448906081,-4486617.823641912,4035987.7541108266
-2035045.9140342097,-4479616.736398007,4047731.7144450005
-2031324.0252913374,-4489063.179612392,4039179.6298858174
-2040882.8932195024,-4489278.83343603,4034155.5659182114
-2033998.4581827049,-4490716.1494414145,4036017.924355468
-2032005.7015007322,-4481611.693132111,4047054.34974428
-2034933.6543937435,-4490914.87838839,4035330.5366391037
-2038032.5028965506,-4479074.9510257915,4046833.6553664077
-2042504.7449872575,-4487627.481129153,4035164.267304175
-2030182.3463798699,-4486531.485195657,4042542.74633465
-2030376.9623492665,-4484347.622567266,4044853.2368001807
-2038003.892520799,-4490706.560813191,4034022.9097261163
-2030203.4812894422,-4485111.631841202,4044097.7011710247
-2033551.3781303728,-4480318.371722686,4047706.426615076
-2030310.8887356245,-4487200.509247643,4041740.713777627
-2040186.9443297416,-4479447.352418532,4045344.2793284263
-2038686.6771918803,-4485610.556966298,4039299.9075863548
-2032882.1268750306,-4480835.271302659,4047471.595696252
-2030486.2373903336,-4487746.7595761055,4041050.6154577183
-2030397.1622201353,-4484227.024193909,4044976.094763074
-2036929.0043040065,-4479119.298640742,4047337.297426581
-2040416.6702149003,-4486613.04110654,4037328.327474957
-2040062.0912526045,-4479388.137508537,4045472.0859822985
-2034571.9377407918,-4490884.017697533,4035545.6812914526
-2043644.6069753703,-4484958.390896813,4037536.471874383
-2032870.0316028018,-4480792.483595385,4047524.829939519
-2030782.7504061828,-4482799.24972318,4046357.2956897025
-2037538.0073999618,-4490844.533358889,4034104.0568760983
-2037323.10949582,-4480198.921976039,4045949.56434288
-2043068.1444817584,-4484227.289690644,4038631.2320209146
-2041137.4480291058,-4489662.732633907,4033604.8169403127
-2037308.8724808542,-4490894.786556415,4034163.379085092
-2039425.8368840965,-4489935.894265003,4034160.659512297
-2040406.924852056,-4489663.33394294,4033969.938948939
-2034726.054025484,-4479699.255041402,4047800.8881616024
-2030445.4314173877,-4487721.599163573,4041098.789679172
-2030752.5439208709,-4488588.331844027,4039989.3495751605
-2042644.28560788,-4487492.096219898,4035243.6730921553
-2030127.9085315051,-4486457.05253466,4042652.0740896175
-2038857.7524311405,-4479093.4894817555,4046399.9987057755
-2040956.8769198908,-4484740.890188576,4039122.0800574846
-2043163.4085134782,-4486625.912505849,4035938.7981933746
-2035136.221714577,-4479511.041902681,4047803.0351795484
-2035746.1170281924,-4484671.790747148,4041807.382950805
-2034438.67566257,-4490897.933281826,4035597.064420966
-2033039.3451503022,-4484622.43976848,4043217.122953024
-2030077.3135955506,-4485774.990365022,4043429.4529806683
-2030082.7350926192,-4485631.820625635,4043584.5980207636
-2030425.5481258791,-4483977.132290189,4045237.4135386306
-2043423.5501142747,-4486023.212067989,4036473.0815267568
-2034702.4783155278,-4479672.737580229,4047841.9311945634
-2042999.0352867718,-4485985.693374017,4036727.011409489
-2035993.3998730462,-4491060.037379042,4034639.851550628
-2031386.227986239,-4489271.53045526,4038918.7552845664
-2036762.3211076988,-4491010.839268042,4034309.0860783895
-2034209.5899723254,-4490702.554647692,4035927.196870609
-2030608.7294050446,-4483507.605693659,4045663.3940297784
-2033957.8487796509,-4480065.738934315,4047781.4542309027
-2040115.5673181096,-4480533.234870239,4044182.719535488
-2033627.0830612197,-4480212.851529554,4047784.8670009123
-2032553.2991914912,-4480968.579670471,4047489.2586706374
-2043610.753187298,-4485454.75905747,4037006.1249998747
-2035289.842116266,-4491046.32571448,4035007.253084671
-2043191.8350671076,-4486637.000023601,4035912.3393959585
-2038389.8469798723,-4490680.357613605,4033858.5477360925
-2035246.5041288158,-4491048.268221963,4035026.8113119565
-2037671.232650785,-4490883.744463094,4033994.114433304
-2041296.6578850204,-4479855.635469412,4044338.4524900224
-2030643.4687184899,-4483371.139840615,4045796.4674164783
-2030033.3626933012,-4485757.683049412,4043470.543056063
-2043160.7418895792,-4486727.96940847,4035827.604962955
-2041962.8794395153,-4482187.622737436,4041433.6034936197
-2032601.9649645565,-4488421.760033761,4039246.976840406
-2042942.8155966413,-4485156.220132702,4037669.7428952665
-2037345.3920986291,-4490961.5632493,4034071.4647928583
-2040197.2993043798,-4489876.253654449,4033840.1355788764
-2032933.990750102,-4489654.797602913,4037721.1726360987
-2037575.9018395331,-4478965.186238567,4047183.3102589757
-2035818.1548913252,-4479234.474752085,4047766.5243081586
-2041291.2250069831,-4479820.869353375,4044379.506115772
-2041964.4616113065,-4484706.699738788,4038655.264329767
-2043593.6580596978,-4484283.01103928,4038306.660058058
-2041805.7082530488,-4481682.997892277,4042068.703588287
-2029451.884664827,-4484068.953649421,4045623.700216309
-2041017.9083924582,-4479667.595807135,4044685.3604381853
-2030099.8935691717,-4486925.720458478,4042149.3460388277
-2032027.670320431,-4489919.9821584765,4037882.588415854
-2041639.9728267677,-4484558.350520147,4038981.311814186
-2030003.4213871202,-4486214.363597137,4042981.996898483
-2030738.048906574,-4482668.981593635,4046523.3127619554
-2031066.9915011458,-4489007.171219008,4039370.086083584
-2033701.1081848547,-4490783.135229007,4036092.953542769
-2038301.351894027,-4478948.544166993,4046838.4150718483
-2033533.3623959788,-4480200.440486103,4047845.478964034
-2041111.2682763261,-4489282.003587354,4034037.7193322475
-2036855.283871279,-4479010.726546412,4047493.922600405
-2038477.4280128984,-4490708.292814062,4033783.8929747534
-2041638.2557412146,-4488834.973609862,4034266.745505236
-2031228.0328361748,-4489222.967352841,4039051.512128306
-2035525.8538982552,-4479295.429540326,4047845.6751855663
-2030155.7254414991,-4487267.16221449,4041744.9147048327
-2039120.2186303916,-4490477.359963626,4033716.6648206054
-2040236.1878957257,-4481832.777478832,4042689.440618629
-2039653.7050772905,-4490238.646882219,4033712.7455908963
-2030656.7857569365,-4482734.337381703,4046491.9409426264
-2033913.4760504442,-4479952.760194896,4047928.243314064
-2043553.1546989686,-4482360.204420234,4040447.0369876972
-2035754.0375276895,-4479203.77354869,4047832.480231593
-2039692.2284505633,-4490231.070463046,4033701.8100997186
-2035397.8489736246,-4480311.148440356,4046789.8326077512
-2042944.1284171185,-4487281.512904544,4035325.7270678277
-2030502.749105169,-4483698.454904685,4045506.0288176564
-2038356.1113575231,-4478912.319279925,4046850.937846735
-2029944.7952211157,-4486122.007084015,4043113.1847425452
-2030205.2909783397,-4484212.565141131,4045088.1104856096
-2042015.0857215761,-4488521.733707346,4034423.4404015564
-2035440.862787031,-4479273.015651743,4047912.9453041186
-2032033.7476879326,-4481087.758263607,4047617.999770846
-2042083.2912373252,-4480280.273593181,4043476.3640575414
-2041611.8599361728,-4488925.2098685885,4034180.4673688454
-2041404.504310022,-4479796.767848786,4044349.3597385273
-2037853.3133756977,-4490938.86093508,4033842.1719097346
-2036989.7519014648,-4491111.151808242,4034084.602615018
-2040636.1985232215,-4489708.632960004,4033805.1909131403
-2043633.4180953386,-4485588.923542351,4036846.8458718737
-2030635.4980494548,-4482684.890336932,4046557.120608929
-2043595.0595966629,-4482346.7947526695,4040440.840080369
-2031526.418054078,-4482201.58048609,4046643.922121533
-2039655.376818603,-4479069.2969692135,4046027.289792707
-2040492.800824781,-4489813.780162984,4033761.0566743934
-2040893.2677904223,-4489814.039154952,4033560.250687528
-2043805.1014605665,-4485228.293168914,4037158.5140362442
-2038808.8281413324,-4483435.607540762,4041636.8547414993
-2034115.9393102846,-4490989.107478215,4035658.1347141024
-2030037.2082219778,-4487148.290810027,4041935.3264403986
-2029928.158999095,-4485318.716325674,4044007.2271952233
-2039032.4221242378,-4478934.337554548,4046488.0204204964
-2033037.5005017135,-4480425.829875904,4047845.249728327
-2037217.621514304,-4478878.838685801,4047457.9143777187
-2029520.857062866,-4488048.728205376,4041201.045199043
-2038497.9868439059,-4490791.569513965,4033681.7775214035
-2031267.051859037,-4489410.982306515,4038824.6684278715
-2029954.2823567893,-4485052.472998554,4044287.7080274466
-2029942.4232678178,-4486744.989769826,4042427.46858275
-2037216.9741394583,-4488022.2789059905,4037376.6354535464
-2031918.7072294406,-4481114.067249957,4047646.594007232
-2042824.5599554998,-4487588.283263428,4035047.350433211
-2036310.1041042223,-4479002.750499801,4047775.697539188
-2039124.149508397,-4485652.982689599,4039034.0791597925
-2035686.2953628963,-4479152.5262021925,4047922.905433308
-2040180.73014364,-4490035.768591476,4033672.550061068
-2030503.8613002389,-4483265.942905068,4045982.361824671
-2043375.150590477,-4486621.837485528,4035837.2685776204
-2035673.1020456303,-4491352.928006916,4034477.287284385
-2042517.2455059194,-4488021.66047242,4034723.383965934
-2035050.1272073013,-4479353.153322649,4048020.2328614257
-2038673.2288599308,-4490743.266164056,4033647.290466935
-2040154.0571281912,-4479171.515624935,4045664.8855261556
-2035994.7083034897,-4491232.862503209,4034448.6385486303
-2042004.9933457854,-4480131.865975255,4043679.204088805
-2042747.2054509756,-4487723.7355360575,4034936.732755071
-2033699.5645255526,-4479976.482342103,4048009.1961874845
-2030439.7618392967,-4483423.5213717455,4045840.710674781
-2030735.4912866643,-4488806.950692278,4039756.837871354
-2042174.1971773445,-4488446.371175461,4034426.8657747577
-2038113.1733252737,-4478823.958797369,4047070.007641681
-2040999.7895020605,-4489515.927749152,4033835.612640123
-2041809.576082432,-4484349.431746139,4039126.743552821
-2043280.7926505802,-4484281.693390684,4038464.769779465
-2036454.377344547,-4478952.7607442625,4047758.576501287
-2041759.2875995426,-4479936.0270273015,4044018.166019195
-2034782.4697097014,-4491172.69110941,4035121.9717062223
-2034107.1586787107,-4479742.437016961,4048063.1666161274
-2030546.702886611,-4488536.345156546,4040149.7383617777
-2043119.2137703667,-4487186.650455362,4035342.654753525
-2032708.2031723515,-4490241.210582376,4037187.646309597
-2043883.352341742,-4485213.596113933,4037135.537574776
-2041038.6662144887,-4489728.634830466,4033581.6145330127
-2042385.7701330513,-4488236.725466687,4034552.0841136235
-2036707.8956211817,-4491225.00684194,4034100.1955761667
-2032938.3296683817,-4490652.614419151,4036618.802238706
-2038933.63921276,-4478858.07970026,4046621.564947942
-2030725.3235688328,-4488845.14079591,4039719.820415601
-2035661.7399261794,-4479116.376891826,4047975.059156893
-2030686.2613178666,-4489308.92823941,4039228.005166703
-2030248.3590128478,-4488010.506251039,4040878.916681008
-2033959.2333420522,-4479789.813457706,4048084.997772962
-2041237.6276455855,-4484745.4961348055,4038976.424994776
-2040268.3335497153,-4479198.624567204,4045577.774979505
-2030441.1588541446,-4488410.781232223,4040341.0334143965
-2032555.3559669475,-4480709.505352185,4047773.8854527827
-2043671.789108051,-4486048.014467133,4036321.4369146125
-2038911.2448039874,-4478838.742399068,4046654.099603468
-2033176.0610917923,-4490769.499723754,4036370.887866813
-2041667.5180833533,-4489013.894358389,4034054.81445215
-2043189.629757269,-4487119.376587482,4035381.5728107383
-2032956.331095376,-4490682.695877601,4036576.620659964
-2041812.016179158,-4479919.792487462,4044009.664233988
-2029975.362995414,-4487280.765161027,4041820.2264820756
-2038371.3259584147,-4481377.112104132,4044125.6267067343
-2030054.7432221863,-4487552.79520049,4041480.5378052765
-2037601.6070900727,-4491106.3408360295,4033783.5412230478
-2043647.4530233114,-4482166.752736912,4040613.121056841
-2031358.7950121455,-4481910.541771103,4047048.75449372
-2040557.6646346415,-4489885.213006139,4033649.816082591
-2037389.2287036951,-4491159.553234424,4033831.2103297403
-2041406.201840768,-4489262.542962139,4033911.4986104914
-2036328.944482529,-4485645.489806185,4040441.946153249
-2033872.3406804278,-4479808.633995336,4048107.754743905
-2031767.510440798,-4489991.071103246,4037934.471735295
-2038949.817326606,-4490713.204040801,4033541.944703436
-2040693.8176981763,-4484804.56470067,4039183.59031605
-2030689.2597583458,-4488871.027666332,4039709.3351676436
-2043979.1950931682,-4484963.475286781,4037363.332006178
-2040996.1115334984,-4479420.035284263,4044969.2359602754
-2038059.8348763115,-4491015.236840374,4033654.5507284165
-2029196.8263859847,-4485351.958658813,4044336.7643448533
-2040828.4902301817,-4479337.207758476,4045144.4927597363
-2037053.147670042,-4478796.634272915,4047630.908145057
-2031665.2790133974,-4484990.013289959,4043499.8521427396
-2035941.951386524,-4491317.204085328,4034382.059356188
-2038078.4853634313,-4490695.584120676,4033997.6628146106
-2036585.8266690103,-4487479.024189162,4038291.6567888735
-2039984.8081734034,-4490249.533725558,4033534.952916376
-2041055.8414671985,-4489567.774114058,4033750.3804336647
-2037858.1278542287,-4478738.695335047,4047291.725041061
-2030029.7335533914,-4487624.269120856,4041414.2530560223
-2031372.7358231046,-4481797.580645825,4047166.325603179
-2030033.7860830298,-4484181.403742424,4045208.3445326784
-2034970.5687966733,-4491283.650617183,4034905.4428778915
-2038219.2899571888,-4478733.543729246,4047116.565400081
-2030209.5009923403,-4488103.178197394,4040796.192980236
-2035446.7944929004,-4479903.669513138,4047214.6130883927
-2030177.3921292964,-4488034.488840757,4040888.0076474114
-2042037.6850980755,-4488739.203132097,4034172.341641494
-2042118.3216291242,-4488652.040283907,4034228.0717930286
-2033164.783659287,-4490839.021638813,4036299.8794509904
-2039002.9577020374,-4478791.32517504,4046660.4599105106
-2043519.5900985524,-4486615.377376254,4035772.0682802773
-2042985.3933904828,-4487579.967552874,4034975.9874213003
-2032048.0098156605,-4490297.387143346,4037456.2754643885
-2037342.5251002905,-4478733.922096377,4047555.158848977
-2033494.5619769495,-4479967.909573929,4048121.296725178
-2041373.2038357002,-4489358.0950005315,4033822.6650993098
-2041463.122392299,-4485049.346463437,4038528.4891550955
-2042317.2157804845,-4480216.117262662,4043429.973268927
-2029852.0949770194,-4484783.401677607,4044635.5543243918
-2033691.5729180332,-4486572.849977548,4040740.0096569234
-2041335.8448228857,-4484822.360160485,4038842.4953721547
-2043800.8886030572,-4485932.7705276,4036383.8632122646
-2029670.7747293657,-4483788.111927526,4045823.755839367
-2035947.607424222,-4491381.107280232,4034308.767301321
-2030189.2205197632,-4483660.049659321,4045705.3635727093
-2039581.0510818004,-4487326.726497868,4036959.822675879
-2039292.6682256395,-4485212.868190549,4039434.9715114646
-2033022.9059600995,-4480251.648822361,4048044.6103600645
-2043841.2624270055,-4485484.72319879,4036857.6666054646
-2032967.613029659,-4490870.655768465,4036363.726090224
-2039067.7767383524,-4490743.575383912,4033449.3928832384
-2043830.9619567858,-4485932.507260229,4036369.0952674947
-2036551.6563326197,-4487127.070708327,4038696.8321147594
-2030462.4510313428,-4488715.399048034,4039994.4989372455
-2029686.4298851998,-4485877.038151403,4043512.6565061384
-2043741.2654978044,-4484360.003877185,4038147.857887459
-2034543.877644503,-4479387.278271502,4048236.094035343
-2033222.5735111993,-4490078.9493261725,4037109.0026646154
-2039964.0893924932,-4490348.65127987,4033436.039639192
-2034657.3998047914,-4480943.199849553,4046463.684674799
-2029682.012488884,-4485695.595536674,4043714.9279070166
-2031511.862874662,-4481708.319987555,4047195.081641396
-2030301.5881607952,-4483290.715812689,4046056.328592655
-2043951.6767357327,-4485060.020858481,4037270.6592701524
-2034041.7971945587,-4487453.090658107,4039594.0887877066
-2032809.2879208901,-4480341.750809298,4048052.2255359283
-2031620.3724054645,-4485268.54041151,4043215.2322206167
-2029685.370013394,-4485322.720030093,4044124.3811439914
-2043081.651409687,-4487580.583790591,4034927.1099751582
-2033065.856334667,-4490239.506333623,4037010.4425799446
-2029854.274889128,-4484399.097604181,4045058.198406497
-2030824.5403355982,-4489297.668874883,4039171.181211506
-2030462.21453986,-4483795.107727724,4045419.7552559334
-2042931.278613719,-4487821.692011346,4034736.556982342
-2036820.5708437606,-4491389.698467469,4033862.1874192073
-2034001.1793303462,-4491235.666305862,4035443.7399298525
-2040521.7370621406,-4490091.790289262,4033440.0324621396
-2043773.500849057,-4486240.875062737,4036057.859106096
-2035116.78891688,-4491430.199309602,4034670.6427259976
-2034030.5412883786,-4480645.40876854,4047105.909023263
-2034099.794661825,-4491267.678124518,4035359.0652134283
-2031859.2122101344,-4490284.061419344,4037565.502552506
-2035201.2074614584,-4488616.967578912,4037730.2563922307
-2030669.969523359,-4482468.5084709395,4046778.443904265
-2042053.0463474542,-4480301.525444352,4043468.0757754557
-2031954.3944582827,-4480945.271867285,4047814.8394586653
-2039715.7338075023,-4490590.910005777,4033293.279693688
-2038374.0235745606,-4479861.513023186,4045795.3831188628
-2033077.0292135482,-4490916.58807112,4036258.294413165
-2042566.580461775,-4484471.108669425,4038613.537376388
